rmse,rmsermse,missing_rate,Dataset,total_missing_percentage,model_accuracy,Method,max_unique_values,% Correlation,total_missing_count,class_imbalance,% categorical feature,min_cardinality,kurtosis,rows_with_missing,avg_cardinality,data_distribution_pvalue,mae,max_missing_per_feature,missing_mechanism,distribution_similarity,mean_abs_correlation,mean_absolute_error,categorical_ratio,missing_rate_actual,avg_missing_per_feature,avg_unique_values,dataset_name,mean_numeric_value,skewness,% cells with missing,correlation_preservation,outlier_ratio,n_samples,num_categorical,Technique Name,precision,min_missing_per_feature,accuracy,n_features,min_unique_values,% continuous feature,r2_score,max_cardinality,% missing diff from expected,std_numeric_value,missing_cols_frac,mean_squared_error,is_categorical_target,num_numeric,model_f1
1.4986332571193868,0.468187996428785,0.1,Balance Scale,9.76,0.776,impute_bayesian_gmm,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.2622950819672132,76,MCAR,0.97424,0.0193770257786611,0.1232,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.1252109625788776,0.0,625,0,impute_bayesian_gmm,0.7408813559322034,45,0.1926229508196721,4,5.0,1.0,0.8904,5.0,0.0023999999999999,1.4124722689245464,1.0,0.2192,1,4,0.7555565948118378
0.7599222230358528,0.2374072918472013,0.1,Balance Scale,9.76,0.808,impute_interpolation,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,0.2782786885245902,76,MCAR,0.9958183150183152,0.0193770257786611,0.0271599999999999,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.051092081365328,0.0,625,0,impute_interpolation,0.8060175438596491,45,0.7991803278688525,4,5.0,1.0,0.9718188888888888,5.0,0.0023999999999999,1.4124722689245464,1.0,0.0563622222222222,1,4,0.8041111111111111
1.947044839380279,0.6082762530298219,0.1,Balance Scale,9.76,0.736,impute_softimpute,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.5532786885245902,76,MCAR,0.98112,0.0193770257786611,0.1516,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.1962161752142822,0.0,625,0,impute_softimpute,0.7139310344827586,45,0.2008196721311475,4,5.0,1.0,0.815,5.0,0.0023999999999999,1.4124722689245464,1.0,0.37,1,4,0.7171086318261891
3.244735585604199,1.013687802234719,0.1,Balance Scale,9.76,0.776,impute_lstm_autoencoder,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,2.9175982573873567,76,MCAR,0.9968688255161376,0.0193770257786611,0.2847575899210061,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.1007549568775063,0.0,625,0,impute_lstm_autoencoder,0.751194660734149,45,0.0,4,5.0,1.0,0.4862185198002723,5.0,0.0023999999999999,1.4124722689245464,1.0,1.0275629603994554,1,4,0.7517711478725709
2.3019948583497865,0.7191661838546081,0.1,Balance Scale,9.76,0.68,impute_neural_ode,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.807377049180328,76,MCAR,0.97072,0.0193770257786611,0.1764,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.1011443225299226,0.0,625,0,impute_neural_ode,0.6299814136862856,45,0.25,4,5.0,1.0,0.7414000000000001,5.0,0.0023999999999999,1.4124722689245464,1.0,0.5172,1,4,0.6582889019377569
1.7913727678634124,0.5596427431853289,0.1,Balance Scale,9.76,0.728,gru_d_impute,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.4057377049180328,76,MCAR,0.97648,0.0193770257786611,0.1372,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.1287746461352193,0.0,625,0,gru_d_impute,0.7542145874401577,45,0.2090163934426229,4,5.0,1.0,0.8433999999999999,5.0,0.0023999999999999,1.4124722689245464,1.0,0.3132,1,4,0.7260832625318606
2.286811797398577,0.71442284397967,0.1,Balance Scale,9.76,0.688,impute_mode,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.926229508196721,76,MCAR,0.96544,0.0193770257786611,0.188,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.1104585313822332,0.0,625,0,impute_mode,0.7054666666666667,45,0.1147540983606557,4,5.0,1.0,0.7448,5.0,0.0023999999999999,1.4124722689245464,1.0,0.5104,1,4,0.6801421980183041
1.6917349712986234,0.5285149004522011,0.1,Balance Scale,9.76,0.792,graph_attention_impute,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.444262295081967,76,MCAR,0.9891466666666666,0.0193770257786611,0.14096,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.1214811666878141,0.0,625,0,graph_attention_impute,0.7703492063492062,45,0.0245901639344262,4,5.0,1.0,0.8603359999999999,5.0,0.0023999999999999,1.4124722689245464,1.0,0.279328,1,4,0.7719002413515688
2.054713472632023,0.6419130093482117,0.1,Balance Scale,9.76,0.72,impute_robust_scaled_noise,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.6890405014879346,76,MCAR,0.9970548544141624,0.0193770257786611,0.1648503529452224,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.117443122598027,0.0,625,0,impute_robust_scaled_noise,0.7112258064516129,45,0.0,4,5.0,1.0,0.7939738442147614,5.0,0.0023999999999999,1.4124722689245464,1.0,0.4120523115704773,1,4,0.7105547226386807
1.6917349712986234,0.5285149004522011,0.1,Balance Scale,9.76,0.792,geometric_impute,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.444262295081967,76,MCAR,0.9891466666666666,0.0193770257786611,0.14096,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.1214811666878141,0.0,625,0,geometric_impute,0.7703492063492062,45,0.0245901639344262,4,5.0,1.0,0.8603359999999999,5.0,0.0023999999999999,1.4124722689245464,1.0,0.279328,1,4,0.7719002413515688
2.286811797398577,0.71442284397967,0.1,Balance Scale,9.76,0.688,impute_ensemble,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.926229508196721,76,MCAR,0.96544,0.0193770257786611,0.188,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.1104585313822332,0.0,625,0,impute_ensemble,0.7054666666666667,45,0.1147540983606557,4,5.0,1.0,0.7448,5.0,0.0023999999999999,1.4124722689245464,1.0,0.5104,1,4,0.6801421980183041
0.652862549237373,0.2039607805437114,0.1,Balance Scale,9.76,0.816,impute_kalman,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,0.2377049180327868,76,MCAR,0.9952,0.0193770257786611,0.0232,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.0407314165017146,0.0,625,0,impute_kalman,0.8205350649350648,45,0.8565573770491803,4,5.0,1.0,0.9792,5.0,0.0023999999999999,1.4124722689245464,1.0,0.0416,1,4,0.8049175412293853
1.6396720983672115,0.5122499389946279,0.1,Balance Scale,9.76,0.768,impute_bayesian_pca,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.3360655737704918,76,MCAR,0.98016,0.0193770257786611,0.1304,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.2327248673784418,0.0,625,0,impute_bayesian_pca,0.7422915254237289,45,0.2131147540983606,4,5.0,1.0,0.8688,5.0,0.0023999999999999,1.4124722689245464,1.0,0.2624,1,4,0.751304347826087
1.4430270245916992,0.4508160540456745,0.1,Balance Scale,9.76,0.776,impute_vae,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.2250090817219996,76,MCAR,0.9967646341024872,0.0193770257786611,0.1195608863760671,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.117443122598027,0.0,625,0,impute_vae,0.8097540983606557,45,0.0,4,5.0,1.0,0.8983824427073437,5.0,0.0023999999999999,1.4124722689245464,1.0,0.2032351145853125,1,4,0.7614260429835651
2.3019948583497865,0.7191661838546081,0.1,Balance Scale,9.76,0.68,impute_grud,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.807377049180328,76,MCAR,0.97072,0.0193770257786611,0.1764,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.1011443225299226,0.0,625,0,impute_grud,0.6299814136862856,45,0.25,4,5.0,1.0,0.7414000000000001,5.0,0.0023999999999999,1.4124722689245464,1.0,0.5172,1,4,0.6582889019377569
1.4428403243664734,0.4507577270307319,0.1,Balance Scale,9.76,0.808,impute_fuzzy_matching,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.224923274103037,76,MCAR,0.9674666666666668,0.0193770257786611,0.1195525115524564,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.117443122598027,0.0,625,0,impute_fuzzy_matching,0.7823306474020562,45,0.0,4,5.0,1.0,0.8984087357610441,5.0,0.0023999999999999,1.4124722689245464,1.0,0.2031825284779118,1,4,0.7835594202898551
2.3019948583497865,0.7191661838546081,0.1,Balance Scale,9.76,0.68,impute_stgn,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.807377049180328,76,MCAR,0.97072,0.0193770257786611,0.1764,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.1011443225299226,0.0,625,0,impute_stgn,0.6299814136862856,45,0.25,4,5.0,1.0,0.7414000000000001,5.0,0.0023999999999999,1.4124722689245464,1.0,0.5172,1,4,0.6582889019377569
1.4430270245916992,0.4508160540456745,0.1,Balance Scale,9.76,0.776,regression_impute,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.2250090817219996,76,MCAR,0.9967646341024872,0.0193770257786611,0.1195608863760671,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.117443122598027,0.0,625,0,regression_impute,0.8097540983606557,45,0.0,4,5.0,1.0,0.8983824427073437,5.0,0.0023999999999999,1.4124722689245464,1.0,0.2032351145853125,1,4,0.7614260429835651
1.5149527937243177,0.4732863826479693,0.1,Balance Scale,9.76,0.784,impute_arima,5.0,0.0200858891760352,244,1.0,0.0,5.0,-1.2974814825528354,0.3392,5.0,1.8566578325762453e-14,1.098360655737705,76,MCAR,0.99136,0.0193770257786611,0.1071999999999999,0.0,0.1035132343788208,61.0,5.0,Balance Scale,3.0208088636585555,-0.0202733467556804,0.0976,0.0803475762667164,0.0,625,0,impute_arima,0.7463384615384616,45,0.3647540983606557,4,5.0,1.0,0.888,5.0,0.0023999999999999,1.4124722689245464,1.0,0.224,1,4,0.7605266057706249
